id_soal,teks,soal,jawaban,jawaban_benar,materi,kode_teks,jumlah_dikerjakan,jumlah_benar,kategori_soal
li37,"1Kerangka bangkai harimau tasmania terakhir yang diketahui –diduga hilang selama 85 tahun–ditemukan di sebuah lemari museum di Australia. 2Hewan yang dalam Bahasa Inggris disebut thylacine itu mati di penangkaran di Kebun Binatang Hobart pada tahun 1936 dan bangkainya diberikan ke museum setempat. 3Tetapi apa yang terjadi pada kerangka dan kulitnya setelah itu menjadi misteri, sampai sekarang.
4Museum dan Galeri Seni Tasmania kehilangan jejak bangkai itu, dan menduga telah dibuang. 5Penelitian terbaru menemukan bahwa ternyata selama ini kerangka harimau itu berada di museum dan telah terawetkan ...... tidak dikatalogkan dengan benar. 6Tetapi dia, dan salah seorang kurator museum menemukan laporan yang ditulis seorang taksidermis yang tidak dipublikasikan. 7Penemuan itu mendorong pengkajian ulang koleksi museum. 8Mereka menemukan spesimen harimau tasmania betina yang hilang di sebuah lemari di departemen pendidikan museum.
9Spesimen itu telah dibawa berkeliling Australia untuk pameran tetapi para staf-staf tidak menyadari bahwa kerangka itu adalah thylacine terakhir, kata kurator Kathryn Medlock kepada Australian Broadcasting Corporation (ABC). 10Kulit dan kerangka individu terakhir dari spesiesnya itu sekarang dipajang di museum di Hobart. 11Diyakini pernah hidup di seluruh Australia, populasi thylacine menurun karena dampak dari manusia dan kalah bersaing dengan spesies anjing liar Australia, dingo. 12Akhirnya hewan mamalia berkantung (marsupial) itu hanya ditemukan di pulau Tasmania, tempat ia akhirnya diburu hingga punah.",Perbaikan yang tepat dari kalimat (12) adalah...,"A. Hewan mamalia berkantung (marsupial) itu hanya ditemukan di pulau Tasmania, tempat ia akhirnya diburu hingga punah.
B. Akhirnya hewan mamalia berkantung itu, hanya ditemukan di pulau Tasmania, tempat ia akhirnya diburu hingga punah.
C. Akhirnya hewan mamalia berkantung (marsupial) itu hanya ditemukan di pulau Tasmania.
D. Akhirnya, hewan mamalia berkantung (marsupial) itu hanya ditemukan di Pulau Tasmania, tempat ia akhirnya diburu hingga punah.
E. Hewan mamalia berkantung itu, hanya ditemukan di Pulau Tasmania, tempat ia akhirnya diburu hingga punah.","D. Akhirnya, hewan mamalia berkantung (marsupial) itu hanya ditemukan di Pulau Tasmania, tempat ia akhirnya diburu hingga punah",perbaikan kalimat,a6,838,626,mudah
li38,"1Kerangka bangkai harimau tasmania terakhir yang diketahui –diduga hilang selama 85 tahun–ditemukan di sebuah lemari museum di Australia. 2Hewan yang dalam Bahasa Inggris disebut thylacine itu mati di penangkaran di Kebun Binatang Hobart pada tahun 1936 dan bangkainya diberikan ke museum setempat. 3Tetapi apa yang terjadi pada kerangka dan kulitnya setelah itu menjadi misteri, sampai sekarang.
4Museum dan Galeri Seni Tasmania kehilangan jejak bangkai itu, dan menduga telah dibuang. 5Penelitian terbaru menemukan bahwa ternyata selama ini kerangka harimau itu berada di museum dan telah terawetkan ...... tidak dikatalogkan dengan benar. 6Tetapi dia, dan salah seorang kurator museum menemukan laporan yang ditulis seorang taksidermis yang tidak dipublikasikan. 7Penemuan itu mendorong pengkajian ulang koleksi museum. 8Mereka menemukan spesimen harimau tasmania betina yang hilang di sebuah lemari di departemen pendidikan museum.
9Spesimen itu telah dibawa berkeliling Australia untuk pameran tetapi para staf-staf tidak menyadari bahwa kerangka itu adalah thylacine terakhir, kata kurator Kathryn Medlock kepada Australian Broadcasting Corporation (ABC). 10Kulit dan kerangka individu terakhir dari spesiesnya itu sekarang dipajang di museum di Hobart. 11Diyakini pernah hidup di seluruh Australia, populasi thylacine menurun karena dampak dari manusia dan kalah bersaing dengan spesies anjing liar Australia, dingo. 12Akhirnya hewan mamalia berkantung (marsupial) itu hanya ditemukan di pulau Tasmania, tempat ia akhirnya diburu hingga punah.",Pemakaian huruf kapital yang tidak tepat ditunjukkan dalam kalimat...,"A. (1)
B. (2)
C. (3)
D. (4)
E. (5)",B. (2),kesalahan penulisan,a6,156,132,mudah
li39,"1Kerangka bangkai harimau tasmania terakhir yang diketahui –diduga hilang selama 85 tahun–ditemukan di sebuah lemari museum di Australia. 2Hewan yang dalam Bahasa Inggris disebut thylacine itu mati di penangkaran di Kebun Binatang Hobart pada tahun 1936 dan bangkainya diberikan ke museum setempat. 3Tetapi apa yang terjadi pada kerangka dan kulitnya setelah itu menjadi misteri, sampai sekarang.
4Museum dan Galeri Seni Tasmania kehilangan jejak bangkai itu, dan menduga telah dibuang. 5Penelitian terbaru menemukan bahwa ternyata selama ini kerangka harimau itu berada di museum dan telah terawetkan ...... tidak dikatalogkan dengan benar. 6Tetapi dia, dan salah seorang kurator museum menemukan laporan yang ditulis seorang taksidermis yang tidak dipublikasikan. 7Penemuan itu mendorong pengkajian ulang koleksi museum. 8Mereka menemukan spesimen harimau tasmania betina yang hilang di sebuah lemari di departemen pendidikan museum.
9Spesimen itu telah dibawa berkeliling Australia untuk pameran tetapi para staf-staf tidak menyadari bahwa kerangka itu adalah thylacine terakhir, kata kurator Kathryn Medlock kepada Australian Broadcasting Corporation (ABC). 10Kulit dan kerangka individu terakhir dari spesiesnya itu sekarang dipajang di museum di Hobart. 11Diyakini pernah hidup di seluruh Australia, populasi thylacine menurun karena dampak dari manusia dan kalah bersaing dengan spesies anjing liar Australia, dingo. 12Akhirnya hewan mamalia berkantung (marsupial) itu hanya ditemukan di pulau Tasmania, tempat ia akhirnya diburu hingga punah.","Kata yang tepat untuk melengkapi bagian
rumpang dalam kalimat (5) adalah...","A. Akibatnya
B. Karena
C. Sementara
D. Dampaknya
E. Sayangnya",E. Sayangnya,kalimat rumpang,a6,825,84,sulit
li40,"1Kerangka bangkai harimau tasmania terakhir yang diketahui –diduga hilang selama 85 tahun–ditemukan di sebuah lemari museum di Australia. 2Hewan yang dalam Bahasa Inggris disebut thylacine itu mati di penangkaran di Kebun Binatang Hobart pada tahun 1936 dan bangkainya diberikan ke museum setempat. 3Tetapi apa yang terjadi pada kerangka dan kulitnya setelah itu menjadi misteri, sampai sekarang.
4Museum dan Galeri Seni Tasmania kehilangan jejak bangkai itu, dan menduga telah dibuang. 5Penelitian terbaru menemukan bahwa ternyata selama ini kerangka harimau itu berada di museum dan telah terawetkan ...... tidak dikatalogkan dengan benar. 6Tetapi dia, dan salah seorang kurator museum menemukan laporan yang ditulis seorang taksidermis yang tidak dipublikasikan. 7Penemuan itu mendorong pengkajian ulang koleksi museum. 8Mereka menemukan spesimen harimau tasmania betina yang hilang di sebuah lemari di departemen pendidikan museum.
9Spesimen itu telah dibawa berkeliling Australia untuk pameran tetapi para staf-staf tidak menyadari bahwa kerangka itu adalah thylacine terakhir, kata kurator Kathryn Medlock kepada Australian Broadcasting Corporation (ABC). 10Kulit dan kerangka individu terakhir dari spesiesnya itu sekarang dipajang di museum di Hobart. 11Diyakini pernah hidup di seluruh Australia, populasi thylacine menurun karena dampak dari manusia dan kalah bersaing dengan spesies anjing liar Australia, dingo. 12Akhirnya hewan mamalia berkantung (marsupial) itu hanya ditemukan di pulau Tasmania, tempat ia akhirnya diburu hingga punah.",Kalimat yang menunjukkan pemborosan kata adalah...,"A. (9)
B. (7)
C. (8)
D. (10)
E. (11)",A. (9),pemborosan kata,a6,35,4,sulit
li41,"Teks 1.
1Saint Malo adalah pemukiman permanen Filipina pertama di Amerika Serikat dan pemukiman permanen Asia tertua yang diketahui di negara itu. 2Cerita tentang orang Louisiana yang kaya dan beragam sering diceritakan sebagai perpaduan dan pencampuran antara penjajah Spanyol, Acadians Prancis, Penduduk Asli Amerika, dan Orang Afrika yang diperbudak serta orang kulit berwarna lainnya. 3Namun sepanjang sejarah, ada satu hal yang sebagian besar terlupakan dan hilang dari campuran budaya yang kaya ini: sebelum AS menjadi sebuah negara, orang Filipina kemungkinan besar tinggal di rumah panggung seperti bahay kubo yang dibangun di atas rawa di luar New Orleans.
4Dari ""desa-desa terapung"" ini, mendirikan industri perikanan masyarakat dan memperkenalkan Louisiana pada udang kering ..... merebus, mengasinkan, dan menjemur krustasea itu untuk mengawetkan dan memusatkan rasanya. 5Udang kering merupakan komoditas penting pada masa sebelum adanya proses pendinginan, dan saat ini, banyak penduduk lokal masih memakannya sebagai makanan ringan atau menggunakannya sebagai bahan kaya umami untuk membumbui kaldu, saus, dan gumbo. 6Bersamaan dengan para imigran China, komunitas yang disebut ""Manilamen"" ini mengangkut udang kering ke seluruh dunia.
7Beberapa sejarawan percaya bahwa mereka datang dengan kapal dagang Spanyol pada pertengahan 1700-an. 8Yang lain percaya para pelaut dan pelayan Filipina yang mengarungi rute perdagangan Manila-Acapulco melompat dari kapal di Dunia Baru dan mencari perlindungan di Teluk, yang bentang alamnya berawa dan rawan banjir menyerupai tanah air mereka. 9Beberapa Inggris bahkan berbicara tentang ""bajak laut Melayu"" yang merupakan bagian dari kelompok penyelundup bajak laut Prancis Jean Lafitte yang merebut galleon Spanyol.","Jika ingin membuat satu paragraf baru setelah paragraf pertama, maka gagasan yang mungkin dibahas adalah...","A. Penjelasan lebih lanjut terkait kehidupan orang Filipina yang tinggal di sana terutama terkait industri yang mereka jalankan
B. Penjelasan lebih lanjut dari sisi pandangan sejarawan mengenai kedatangan masyrakar Filipina
C. Penjelasan lebih lanjut terkait sejarah Amerika menjadi sebuah negara
D. Penjelasan lebih lanjut terkait rumah panggung seperti bahay kubo yang dibangun di atas rawa di luar New Orleans
E. Penjelasan lebih lanjut terkait alasan masyarakat Filipina bermukim di sana",D. Penjelasan lebih lanjut terkait rumah panggung seperti bahay kubo yang dibangun di atas rawa di luar New Orleans,penambahan kalimat,a7,695,471,sedang
li42,"Teks 1.
1Saint Malo adalah pemukiman permanen Filipina pertama di Amerika Serikat dan pemukiman permanen Asia tertua yang diketahui di negara itu. 2Cerita tentang orang Louisiana yang kaya dan beragam sering diceritakan sebagai perpaduan dan pencampuran antara penjajah Spanyol, Acadians Prancis, Penduduk Asli Amerika, dan Orang Afrika yang diperbudak serta orang kulit berwarna lainnya. 3Namun sepanjang sejarah, ada satu hal yang sebagian besar terlupakan dan hilang dari campuran budaya yang kaya ini: sebelum AS menjadi sebuah negara, orang Filipina kemungkinan besar tinggal di rumah panggung seperti bahay kubo yang dibangun di atas rawa di luar New Orleans.
4Dari ""desa-desa terapung"" ini, mendirikan industri perikanan masyarakat dan memperkenalkan Louisiana pada udang kering ..... merebus, mengasinkan, dan menjemur krustasea itu untuk mengawetkan dan memusatkan rasanya. 5Udang kering merupakan komoditas penting pada masa sebelum adanya proses pendinginan, dan saat ini, banyak penduduk lokal masih memakannya sebagai makanan ringan atau menggunakannya sebagai bahan kaya umami untuk membumbui kaldu, saus, dan gumbo. 6Bersamaan dengan para imigran China, komunitas yang disebut ""Manilamen"" ini mengangkut udang kering ke seluruh dunia.
7Beberapa sejarawan percaya bahwa mereka datang dengan kapal dagang Spanyol pada pertengahan 1700-an. 8Yang lain percaya para pelaut dan pelayan Filipina yang mengarungi rute perdagangan Manila-Acapulco melompat dari kapal di Dunia Baru dan mencari perlindungan di Teluk, yang bentang alamnya berawa dan rawan banjir menyerupai tanah air mereka. 9Beberapa Inggris bahkan berbicara tentang ""bajak laut Melayu"" yang merupakan bagian dari kelompok penyelundup bajak laut Prancis Jean Lafitte yang merebut galleon Spanyol.",Penggunaan huruf kapital yang salah terdapat dalam kalimat...,"A. (1)
B. (2)
C. (3)
D. (4)
E. (5)",B. (2),kesalahan penulisan,a7,609,533,mudah
li43,"Teks 1.
1Saint Malo adalah pemukiman permanen Filipina pertama di Amerika Serikat dan pemukiman permanen Asia tertua yang diketahui di negara itu. 2Cerita tentang orang Louisiana yang kaya dan beragam sering diceritakan sebagai perpaduan dan pencampuran antara penjajah Spanyol, Acadians Prancis, Penduduk Asli Amerika, dan Orang Afrika yang diperbudak serta orang kulit berwarna lainnya. 3Namun sepanjang sejarah, ada satu hal yang sebagian besar terlupakan dan hilang dari campuran budaya yang kaya ini: sebelum AS menjadi sebuah negara, orang Filipina kemungkinan besar tinggal di rumah panggung seperti bahay kubo yang dibangun di atas rawa di luar New Orleans.
4Dari ""desa-desa terapung"" ini, mendirikan industri perikanan masyarakat dan memperkenalkan Louisiana pada udang kering ..... merebus, mengasinkan, dan menjemur krustasea itu untuk mengawetkan dan memusatkan rasanya. 5Udang kering merupakan komoditas penting pada masa sebelum adanya proses pendinginan, dan saat ini, banyak penduduk lokal masih memakannya sebagai makanan ringan atau menggunakannya sebagai bahan kaya umami untuk membumbui kaldu, saus, dan gumbo. 6Bersamaan dengan para imigran China, komunitas yang disebut ""Manilamen"" ini mengangkut udang kering ke seluruh dunia.
7Beberapa sejarawan percaya bahwa mereka datang dengan kapal dagang Spanyol pada pertengahan 1700-an. 8Yang lain percaya para pelaut dan pelayan Filipina yang mengarungi rute perdagangan Manila-Acapulco melompat dari kapal di Dunia Baru dan mencari perlindungan di Teluk, yang bentang alamnya berawa dan rawan banjir menyerupai tanah air mereka. 9Beberapa Inggris bahkan berbicara tentang ""bajak laut Melayu"" yang merupakan bagian dari kelompok penyelundup bajak laut Prancis Jean Lafitte yang merebut galleon Spanyol.",Kalimat yang tidak memenuhi unsur wajib kalimat ditunjukkan dalam...,"A. (1)
B. (2)
C. (3)
D. (4)
E. (5)",D. (4),kesalahan unsur kalimat,a7,298,112,sulit
li44,"Teks 1.
1Saint Malo adalah pemukiman permanen Filipina pertama di Amerika Serikat dan pemukiman permanen Asia tertua yang diketahui di negara itu. 2Cerita tentang orang Louisiana yang kaya dan beragam sering diceritakan sebagai perpaduan dan pencampuran antara penjajah Spanyol, Acadians Prancis, Penduduk Asli Amerika, dan Orang Afrika yang diperbudak serta orang kulit berwarna lainnya. 3Namun sepanjang sejarah, ada satu hal yang sebagian besar terlupakan dan hilang dari campuran budaya yang kaya ini: sebelum AS menjadi sebuah negara, orang Filipina kemungkinan besar tinggal di rumah panggung seperti bahay kubo yang dibangun di atas rawa di luar New Orleans.
4Dari ""desa-desa terapung"" ini, mendirikan industri perikanan masyarakat dan memperkenalkan Louisiana pada udang kering ..... merebus, mengasinkan, dan menjemur krustasea itu untuk mengawetkan dan memusatkan rasanya. 5Udang kering merupakan komoditas penting pada masa sebelum adanya proses pendinginan, dan saat ini, banyak penduduk lokal masih memakannya sebagai makanan ringan atau menggunakannya sebagai bahan kaya umami untuk membumbui kaldu, saus, dan gumbo. 6Bersamaan dengan para imigran China, komunitas yang disebut ""Manilamen"" ini mengangkut udang kering ke seluruh dunia.
7Beberapa sejarawan percaya bahwa mereka datang dengan kapal dagang Spanyol pada pertengahan 1700-an. 8Yang lain percaya para pelaut dan pelayan Filipina yang mengarungi rute perdagangan Manila-Acapulco melompat dari kapal di Dunia Baru dan mencari perlindungan di Teluk, yang bentang alamnya berawa dan rawan banjir menyerupai tanah air mereka. 9Beberapa Inggris bahkan berbicara tentang ""bajak laut Melayu"" yang merupakan bagian dari kelompok penyelundup bajak laut Prancis Jean Lafitte yang merebut galleon Spanyol.",Kalimat efektif hasil gabungan kalimat (7) dan (8) yang tepat adalah...,"A. Beberapa sejarawan percaya bahwa mereka datang dengan kapal dagang Spanyol pada pertengahan 1700-an sedangkan yang lain percaya para pelaut dan pelayan Filipina yang mengarungi rute perdagangan Manila-Acapulco melompat dari kapal di Dunia Baru dan mencari perlindungan di Teluk, yang bentang alamnya berawa dan rawan banjir menyerupai tanah air mereka.
B. Beberapa sejarawan percaya bahwa mereka datang dengan kapal dagang Spanyol pada pertengahan 1700-an walaupun begitu yang lain percaya para pelaut dan pelayan Filipina yang mengarungi rute perdagangan Manila-Acapulco melompat dari kapal di Dunia Baru dan mencari perlindungan di Teluk, yang bentang alamnya berawa dan rawan banjir menyerupai tanah air mereka.
C. Beberapa sejarawan percaya bahwa mereka datang dengan kapal dagang Spanyol pada pertengahan 1700-an sebaliknya yang lain percaya para pelaut dan pelayan Filipina yang mengarungi rute perdagangan Manila-Acapulco melompat dari kapal di Dunia Baru dan mencari perlindungan di Teluk, yang bentang alamnya berawa dan rawan banjir menyerupai tanah air mereka.
D. Beberapa sejarawan percaya bahwa mereka datang dengan kapal dagang Spanyol pada pertengahan 1700-an akan tetapi yang lain percaya para pelaut dan pelayan Filipina yang mengarungi rute perdagangan Manila-Acapulco melompat dari kapal di Dunia Baru dan mencari perlindungan di Teluk, yang bentang alamnya berawa dan rawan banjir menyerupai tanah air mereka.
E. Beberapa sejarawan percaya bahwa mereka datang dengan kapal dagang Spanyol pada pertengahan 1700-an di samping itu yang lain percaya para pelaut dan pelayan Filipina yang mengarungi rute perdagangan Manila-Acapulco melompat dari kapal di Dunia Baru dan mencari perlindungan di Teluk, yang bentang alamnya berawa dan rawan banjir menyerupai tanah air mereka.","A. Beberapa sejarawan percaya bahwa mereka datang dengan kapal dagang Spanyol pada pertengahan 1700-an sedangkan yang lain percaya para pelaut dan pelayan Filipina yang mengarungi rute perdagangan Manila-Acapulco melompat dari kapal di Dunia Baru dan mencari perlindungan di Teluk, yang bentang alamnya berawa dan rawan banjir menyerupai tanah air mereka.",Kalimat efektif,a7,995,889,mudah
li45,"Teks 1.
1Saint Malo adalah pemukiman permanen Filipina pertama di Amerika Serikat dan pemukiman permanen Asia tertua yang diketahui di negara itu. 2Cerita tentang orang Louisiana yang kaya dan beragam sering diceritakan sebagai perpaduan dan pencampuran antara penjajah Spanyol, Acadians Prancis, Penduduk Asli Amerika, dan Orang Afrika yang diperbudak serta orang kulit berwarna lainnya. 3Namun sepanjang sejarah, ada satu hal yang sebagian besar terlupakan dan hilang dari campuran budaya yang kaya ini: sebelum AS menjadi sebuah negara, orang Filipina kemungkinan besar tinggal di rumah panggung seperti bahay kubo yang dibangun di atas rawa di luar New Orleans.
4Dari ""desa-desa terapung"" ini, mendirikan industri perikanan masyarakat dan memperkenalkan Louisiana pada udang kering ..... merebus, mengasinkan, dan menjemur krustasea itu untuk mengawetkan dan memusatkan rasanya. 5Udang kering merupakan komoditas penting pada masa sebelum adanya proses pendinginan, dan saat ini, banyak penduduk lokal masih memakannya sebagai makanan ringan atau menggunakannya sebagai bahan kaya umami untuk membumbui kaldu, saus, dan gumbo. 6Bersamaan dengan para imigran China, komunitas yang disebut ""Manilamen"" ini mengangkut udang kering ke seluruh dunia.
7Beberapa sejarawan percaya bahwa mereka datang dengan kapal dagang Spanyol pada pertengahan 1700-an. 8Yang lain percaya para pelaut dan pelayan Filipina yang mengarungi rute perdagangan Manila-Acapulco melompat dari kapal di Dunia Baru dan mencari perlindungan di Teluk, yang bentang alamnya berawa dan rawan banjir menyerupai tanah air mereka. 9Beberapa Inggris bahkan berbicara tentang ""bajak laut Melayu"" yang merupakan bagian dari kelompok penyelundup bajak laut Prancis Jean Lafitte yang merebut galleon Spanyol.",Konjungsi yang tepat untuk melengkapi kalimat (4) adalah...,"A. Sampai
B. Hingga
C. Kemudian
D. Lalu
E. Dengan",E. Dengan,Konjungsi,a7,489,55,sulit
li46,"Teks 1.
1Saint Malo adalah pemukiman permanen Filipina pertama di Amerika Serikat dan pemukiman permanen Asia tertua yang diketahui di negara itu. 2Cerita tentang orang Louisiana yang kaya dan beragam sering diceritakan sebagai perpaduan dan pencampuran antara penjajah Spanyol, Acadians Prancis, Penduduk Asli Amerika, dan Orang Afrika yang diperbudak serta orang kulit berwarna lainnya. 3Namun sepanjang sejarah, ada satu hal yang sebagian besar terlupakan dan hilang dari campuran budaya yang kaya ini: sebelum AS menjadi sebuah negara, orang Filipina kemungkinan besar tinggal di rumah panggung seperti bahay kubo yang dibangun di atas rawa di luar New Orleans.
4Dari ""desa-desa terapung"" ini, mendirikan industri perikanan masyarakat dan memperkenalkan Louisiana pada udang kering ..... merebus, mengasinkan, dan menjemur krustasea itu untuk mengawetkan dan memusatkan rasanya. 5Udang kering merupakan komoditas penting pada masa sebelum adanya proses pendinginan, dan saat ini, banyak penduduk lokal masih memakannya sebagai makanan ringan atau menggunakannya sebagai bahan kaya umami untuk membumbui kaldu, saus, dan gumbo. 6Bersamaan dengan para imigran China, komunitas yang disebut ""Manilamen"" ini mengangkut udang kering ke seluruh dunia.
7Beberapa sejarawan percaya bahwa mereka datang dengan kapal dagang Spanyol pada pertengahan 1700-an. 8Yang lain percaya para pelaut dan pelayan Filipina yang mengarungi rute perdagangan Manila-Acapulco melompat dari kapal di Dunia Baru dan mencari perlindungan di Teluk, yang bentang alamnya berawa dan rawan banjir menyerupai tanah air mereka. 9Beberapa Inggris bahkan berbicara tentang ""bajak laut Melayu"" yang merupakan bagian dari kelompok penyelundup bajak laut Prancis Jean Lafitte yang merebut galleon Spanyol.",Infromasi berikut yang tidak terdapat dalam teks bacaan adalah...,"A. Masyarakat Filipina yang bermukim di sana mendirikan industri perikanan
B. Tinggal di atas rawa dengan bentuk rumah panggung menjadi ciri khas pemukiman Filipina di sana
C. Sebelum kedatangan Filipina ke Amerika dan bermukim sana, Negara Amerika sudah maju
D. Beberapa sejarawan pun percaya kalau mereka datang ke sana pada pertengahan 1700-an
E. Mereka disebut sebagai “bajak laut Melayu”","C. Sebelum kedatangan Filipina ke Amerika dan bermukim sana, Negara Amerika sudah maju ",informasi yang tidak sesuai dengan bacaan,a7,353,203,sedang
li47,"Teks 1.
1Saint Malo adalah pemukiman permanen Filipina pertama di Amerika Serikat dan pemukiman permanen Asia tertua yang diketahui di negara itu. 2Cerita tentang orang Louisiana yang kaya dan beragam sering diceritakan sebagai perpaduan dan pencampuran antara penjajah Spanyol, Acadians Prancis, Penduduk Asli Amerika, dan Orang Afrika yang diperbudak serta orang kulit berwarna lainnya. 3Namun sepanjang sejarah, ada satu hal yang sebagian besar terlupakan dan hilang dari campuran budaya yang kaya ini: sebelum AS menjadi sebuah negara, orang Filipina kemungkinan besar tinggal di rumah panggung seperti bahay kubo yang dibangun di atas rawa di luar New Orleans.
4Dari ""desa-desa terapung"" ini, mendirikan industri perikanan masyarakat dan memperkenalkan Louisiana pada udang kering ..... merebus, mengasinkan, dan menjemur krustasea itu untuk mengawetkan dan memusatkan rasanya. 5Udang kering merupakan komoditas penting pada masa sebelum adanya proses pendinginan, dan saat ini, banyak penduduk lokal masih memakannya sebagai makanan ringan atau menggunakannya sebagai bahan kaya umami untuk membumbui kaldu, saus, dan gumbo. 6Bersamaan dengan para imigran China, komunitas yang disebut ""Manilamen"" ini mengangkut udang kering ke seluruh dunia.
7Beberapa sejarawan percaya bahwa mereka datang dengan kapal dagang Spanyol pada pertengahan 1700-an. 8Yang lain percaya para pelaut dan pelayan Filipina yang mengarungi rute perdagangan Manila-Acapulco melompat dari kapal di Dunia Baru dan mencari perlindungan di Teluk, yang bentang alamnya berawa dan rawan banjir menyerupai tanah air mereka. 9Beberapa Inggris bahkan berbicara tentang ""bajak laut Melayu"" yang merupakan bagian dari kelompok penyelundup bajak laut Prancis Jean Lafitte yang merebut galleon Spanyol.","Agar kalimat (9) menjadi logis, perbaikan yang tepat menjadi...","A. Menambahkan predikat
B. Menghapus kata yang
C. Memberikan tanda koma sebelum pelengkap agar tidak rancu
D. Setelah kalimat “bajak laut Melayu” diperlukan tanda koma untuk memisahkan keterangan
E. Memperjelas subjek",E. Memperjelas subjek,perbaikan kalimat,a7,989,769,mudah
li48,"Teks 2.
1Pada rute antara Dete dan Ngamo Sidings di Zimbabwe, ""Elephant Express"" menawarkan pengalaman safari yang bener-bener unik kepada para tamu. 2Kami keluar dari Stasiun Dete menuju batas timur laut Taman Nasional Hwange Zimbabwe. 3Belasan orang yang bersemangat _sembilan turis, dua masinis, dan satu pemandu safari_ menempuh perjalanan dari Air Terjun Victoria ke Dataran Ngamo, sebuah padang rumput yang dipenuhi gajah tempat hutan akasia yang semakin menipis bertemu dengan hamparan pasir Kalahari yang gersang.
4Selama perjalanan, saya menyipitkan mata di tengah terik matahari sambil menyesap minuman gin dan tonik. 5Menyeimbangkan badan dengan satu kaki dan mencondongkan tubuh ke sisi gerbong kereta pribadi yang dibuat khusus, saya mencari posisi terbaik untuk melihat pemandangan seekor burung yang sedang bertengger di atas kawat. 6Penumpang lain memperbesar lensa kameranya. 7Kami melihat sekilas warna biru elektrik, paruh yang panjang, kepala besar, tetapi cahaya matahari membuat proses identifikasi menjadi sulit.
8Setelah kereta menambah kecepatan, meninggalkan burung itu, kami berdebat, apakah itu seekor burung raja ikan (kingfisher), atau semacam burung pelatuk?. 9Mendengar diskusi kami, salah seorang masinis kereta api teridentifikasi burung itu sebagai roller berdada ungu (lilac-breasted roller). 10Lega karena mendapat jawaban, saya menambahkan burung itu ke daftar buku catatan.",Penggunaan tanda bacan yang salah ditunjukkan dalam kalimat...,"A. (1)
B. (2)
C. (3)
D. (4)
E. (5)",C. (3),kesalahan tanda baca,a8,546,87,sulit
li49,"Teks 2.
1Pada rute antara Dete dan Ngamo Sidings di Zimbabwe, ""Elephant Express"" menawarkan pengalaman safari yang bener-bener unik kepada para tamu. 2Kami keluar dari Stasiun Dete menuju batas timur laut Taman Nasional Hwange Zimbabwe. 3Belasan orang yang bersemangat _sembilan turis, dua masinis, dan satu pemandu safari_ menempuh perjalanan dari Air Terjun Victoria ke Dataran Ngamo, sebuah padang rumput yang dipenuhi gajah tempat hutan akasia yang semakin menipis bertemu dengan hamparan pasir Kalahari yang gersang.
4Selama perjalanan, saya menyipitkan mata di tengah terik matahari sambil menyesap minuman gin dan tonik. 5Menyeimbangkan badan dengan satu kaki dan mencondongkan tubuh ke sisi gerbong kereta pribadi yang dibuat khusus, saya mencari posisi terbaik untuk melihat pemandangan seekor burung yang sedang bertengger di atas kawat. 6Penumpang lain memperbesar lensa kameranya. 7Kami melihat sekilas warna biru elektrik, paruh yang panjang, kepala besar, tetapi cahaya matahari membuat proses identifikasi menjadi sulit.
8Setelah kereta menambah kecepatan, meninggalkan burung itu, kami berdebat, apakah itu seekor burung raja ikan (kingfisher), atau semacam burung pelatuk?. 9Mendengar diskusi kami, salah seorang masinis kereta api teridentifikasi burung itu sebagai roller berdada ungu (lilac-breasted roller). 10Lega karena mendapat jawaban, saya menambahkan burung itu ke daftar buku catatan.",Kalimat (5) memiliki unsur kalimat yang sama dengan...,"A. Dalam rapat perdana, kepala bidang pengawas telah menyampaikan aturan terbaru untuk diberlakukan mulai tahun depan dan seterusnya.
B. Hari Natal dan tahun baru tingga menghitung hari, orang-orang siap memenuhi tempat wisata
C. Perlu diingat dalam menyambut tahun baru keamanan dan ketertiban harus dipenuhi
D. Karena kondisi tidak menentu banyak sekali agen yang harus dibatalkan
E. Karena Covid-19, segala rencana yang sudah direncanakan sebelumnya berubah drastis","A. Dalam rapat perdana, kepala bidang pengawas telah menyampaikan aturan terbaru untuk diberlakukan mulai tahun depan dan seterusnya.",pernyataan yang memiliki makna sama,a8,895,789,mudah
