id_soal,teks,soal,jawaban,jawaban_benar,materi,kode_teks,jumlah_dikerjakan,jumlah_benar,kategori_soal
li44,"Permukiman Asia pertama di Amerika Serikat yang 'dilupakan' sejarah
Bangsa Filipina diperkirakan menjadi orang Asia pertama yang bermukim di Amerika Serikat, sebelum menjadi sebuah negara. Mereka kemungkinan besar tinggal di rumah panggung yang ditinggikan di atas tanah rawa di luar New Orleans. Hanya berjarak sekitar lima mil ke hilir sungai dari balkon-balkon berenda besi di French Quarter New Orleans, bangunan dari semen yang cerah dan bar yang riuh membuka jalan menuju lanskap yang lebih tenang yang ditutupi rerumputan rawa liar dan lumpur tebal.
Para nelayan menjual udang segar di sepanjang jalan yang memotong Paroki St Bernard saat perahu mereka terombang-ambing di bayou (badan air rawa) di dekatnya. Pinggiran kota berusia 200 tahun yang tenang itu terkenal dengan industri perikanan dan geografinya yang unik. Ia muncul di peta pantai timur Louisiana seperti gelombang puncak dan kemudian terpecah menjadi puluhan pulau dan rawa ke Teluk Meksiko.
Saint Malo adalah pemukiman permanen Filipina pertama di Amerika Serikat dan pemukiman permanen Asia tertua yang diketahui di negara itu. Cerita tentang orang Louisiana yang kaya dan beragam sering diceritakan sebagai perpaduan dan pencampuran antara penjajah Spanyol, Acadians Prancis, penduduk asli Amerika, dan orang Afrika yang diperbudak serta orang kulit berwarna lainnya.","Berdasarkan teks tersebut, di mana
permukiman Filipina pertama di Amerika Serikat berdiri ...","(A) Saint Malo
(B) French Quarter
(C) Pantai Timur Louisiana
(D) Acadians Perancis
(E) Paroki St. Bernard",(A) Saint Malo,pernyataan yang ada di teks,a19,802,729,1
li45,"Permukiman Asia pertama di Amerika Serikat yang 'dilupakan' sejarah
Bangsa Filipina diperkirakan menjadi orang Asia pertama yang bermukim di Amerika Serikat, sebelum menjadi sebuah negara. Mereka kemungkinan besar tinggal di rumah panggung yang ditinggikan di atas tanah rawa di luar New Orleans. Hanya berjarak sekitar lima mil ke hilir sungai dari balkon-balkon berenda besi di French Quarter New Orleans, bangunan dari semen yang cerah dan bar yang riuh membuka jalan menuju lanskap yang lebih tenang yang ditutupi rerumputan rawa liar dan lumpur tebal.
Para nelayan menjual udang segar di sepanjang jalan yang memotong Paroki St Bernard saat perahu mereka terombang-ambing di bayou (badan air rawa) di dekatnya. Pinggiran kota berusia 200 tahun yang tenang itu terkenal dengan industri perikanan dan geografinya yang unik. Ia muncul di peta pantai timur Louisiana seperti gelombang puncak dan kemudian terpecah menjadi puluhan pulau dan rawa ke Teluk Meksiko.
Saint Malo adalah pemukiman permanen Filipina pertama di Amerika Serikat dan pemukiman permanen Asia tertua yang diketahui di negara itu. Cerita tentang orang Louisiana yang kaya dan beragam sering diceritakan sebagai perpaduan dan pencampuran antara penjajah Spanyol, Acadians Prancis, penduduk asli Amerika, dan orang Afrika yang diperbudak serta orang kulit berwarna lainnya.",Inti bacaan di atas adalah ...,"(A) Bangsa Filipina mendirikan permukiman Asia pertama dan tertua di Amerika Serikat
(B) Bangsa Filipina mendirikan rumah panggung yang ditinggikan ditinggikan di luar New Orleans
(C) Orang Louisiana merupakan pencampuran antara penjajah Spanyol, Acadians Prancis, penduduk asli Amerika, dan orang Afrika
(D) Para nelayan Filipina menjual udang segar di bayou (badan air rawa) di French Quarter New Orleans
(E) Nelayan Filipina membuka jalan menuju lanskap yang lebih tenang yang ditutupi rerumputan rawa liar dan lumpur tebal.",(A) Bangsa Filipina mendirikan permukiman Asia pertama dan tertua di Amerika Serikat,inti bacaan,a19,478,104,3
li46,"Amerika Serikat, Konsumen Daging Ayam Terbesar di Dunia
(1) Daging ayam merupakan makanan terpopuler saat ini. (2) Orang Amerika mencatat bahwa konsumsi daging ayam lebih tinggi daripada daging lain. (3) Andrew Lawler, jurnalis veteran dan penulis buku Why Did the Chicken Cross the World: The Epic Saga of the Bird That Powers Civilization, menjelaskan bahwa ayam goreng sekarang ini sebenarnya berasal dari Afrika. (4) Ia mengklaim bahwa hewan yang paling penting bagi penyebaran peradaban seluruh dunia adalah ayam. (5) Dia juga mengisahkan sejarah domestikasi ayam: dari ayam hutan di kawasan Asia Selatan sampai Asia Tenggara sekitar 10.000 tahun lalu, sampai menjadi spesies fleksibel yang mampu ""melayani kebutuhan"" makanan manusia. (6) Menurutnya, ayam yang sekarang ini hidup di bumi merupakan keturunan ayam hutan merah yang amat pemalu sehingga saking pemalunya saat ditangkap, mereka bisa mati terkena serangan jantung.
(7) Namun, para ilmuwan juga yakin kalau ayam pada mulanya tidak dibawa melintasi benua. (8) Dalam masyarakat kuno, maupun dalam banyak warisan tradisi yang masih lestari dewasa ini, ayam memiliki peranan luar biasa: mempunyai fungsi sosial-spiritual seperti di ritual keagamaan. (9) Menurut Lawyer, sebenarnya dalam seluruh sejarah umat manusia, ayam sudah ada dan muncul di berbagai kebudayaan berbeda. (10) Pada buku itu juga dipaparkan mengenai terjalinnya relasi antarspesies, manusia dan ayam, yang digambarkan hubungan itu sukses, bersimbiosis mutualisme, sehingga evolusi ayam telah mendukung peradaban manusia.",Kalimat yang memuat fakta mengenai ayam dalam teks di atas dapat ditemukan pada ...,"(A) kalimat (1) paragraf pertama
(B) kalimat (3) paragraf pertama
(C) kalimat (5) paragraf pertama
(D) kalimat (7) paragraf kedua
(E) kalimat (9) paragraf kedua",(C) kalimat (5) paragraf pertama,kalimat fakta,a20,344,105,3
li47,"Amerika Serikat, Konsumen Daging Ayam Terbesar di Dunia
(1) Daging ayam merupakan makanan terpopuler saat ini. (2) Orang Amerika mencatat bahwa konsumsi daging ayam lebih tinggi daripada daging lain. (3) Andrew Lawler, jurnalis veteran dan penulis buku Why Did the Chicken Cross the World: The Epic Saga of the Bird That Powers Civilization, menjelaskan bahwa ayam goreng sekarang ini sebenarnya berasal dari Afrika. (4) Ia mengklaim bahwa hewan yang paling penting bagi penyebaran peradaban seluruh dunia adalah ayam. (5) Dia juga mengisahkan sejarah domestikasi ayam: dari ayam hutan di kawasan Asia Selatan sampai Asia Tenggara sekitar 10.000 tahun lalu, sampai menjadi spesies fleksibel yang mampu ""melayani kebutuhan"" makanan manusia. (6) Menurutnya, ayam yang sekarang ini hidup di bumi merupakan keturunan ayam hutan merah yang amat pemalu sehingga saking pemalunya saat ditangkap, mereka bisa mati terkena serangan jantung.
(7) Namun, para ilmuwan juga yakin kalau ayam pada mulanya tidak dibawa melintasi benua. (8) Dalam masyarakat kuno, maupun dalam banyak warisan tradisi yang masih lestari dewasa ini, ayam memiliki peranan luar biasa: mempunyai fungsi sosial-spiritual seperti di ritual keagamaan. (9) Menurut Lawyer, sebenarnya dalam seluruh sejarah umat manusia, ayam sudah ada dan muncul di berbagai kebudayaan berbeda. (10) Pada buku itu juga dipaparkan mengenai terjalinnya relasi antarspesies, manusia dan ayam, yang digambarkan hubungan itu sukses, bersimbiosis mutualisme, sehingga evolusi ayam telah mendukung peradaban manusia.","Popularitas ayam dalam kebudayaan manusia, menurut teks di atas, tidak hanya terjadi sekarang karena ...","(A) ayam mudah diternakkan
(B) ayam mudah dijinakkan daripada unggas liar lain
(C) berperan penting dalam tradisi masyarakat
(D) memiliki hubungan mutualistis dengan manusia
(E) ayam mendukung perkembangan peradaban manusia",(C) berperan penting dalam tradisi masyarakat,pernyataan yang ada di teks,a20,836,60,3
li48,"Gates memang dikenal aktif berkampanye tentang isu kesehatan dan kemanusiaan. Ia mendanai proyek inovatif ini melalui Gates Foundation, yayasan filantropi yang didirikannya bersama sang istri, Melinda Gates. Pendiri Microsoft ini telah lama berkomitmen membagikan air bersih kepada 700 juta penduduk miskin yang kesulitan mengakses air bersih.",Kalimat manakah yang memuat kata bermakna gramatikal sama dengan kata mendanai?,"(A) Setelah menuangkan air segelas, dia menggulai tehnya sehingga menjadi manis.
(B) Tinja justru bisa mencemari sumber dan pasokan air.
(C) Menurut Gates, sekitar 40 persen populasi dunia atau 2,5 miliar penduduk perkotaan tidak memiliki akses terhadap sanitasi yang memadai.
(D) Dia menyisipkan sehelai kertas dalam buku itu untuk membatasi halaman buku yang sudah dibacanya.
(E) Dengan alat ini, mereka dapat hidup secara sehat dan menjalani kualitas hidup yang lebih baik.","(C) Menurut Gates, sekitar 40 persen populasi dunia atau 2,5 miliar penduduk perkotaan tidak memiliki akses terhadap sanitasi yang memadai",makna sama,a21,433,336,1
li49,"Gates memang dikenal aktif berkampanye tentang isu kesehatan dan kemanusiaan. Ia mendanai proyek inovatif ini melalui Gates Foundation, yayasan filantropi yang didirikannya bersama sang istri, Melinda Gates. Pendiri Microsoft ini telah lama berkomitmen membagikan air bersih kepada 700 juta penduduk miskin yang kesulitan mengakses air bersih.","Kalimat-kalimat berikut tidak mengandung makna idiomatis, KECUALI ...","(A) Kaki tangannya terasa kaku karena terlalu lama duduk di ruang sempit.
(B) Setiap malam bulan purnama, dipentaskan sendratari Ramayana di Candi Prambanan.
(C) Kami mendapat hadiah barang pecah belah.
(D) Bulan purnama bersinar sangat terang sehingga malam menjadi terang benderang.
(E) Nenek datang dengan membawa buah tangan.",(E) Nenek datang dengan membawa buah tangan.,makna kata,a21,7,5,1
li50,"(1) Jamur yang ditemukan di tumpukan sampah di Pakistan bisa menguraikan plastik dalam hitungan minggu, bukan tahun. (2) Plastik memang telah lama dipergunakan dalam kehidupan kita. (3) Aspergillus tubingensis diketahui dapat “memakan” jenis plastik poliuretana hanya dalam delapan minggu. (4) Padahal, biasanya plastik membutuhkan waktu puluhan atau ratusan tahun untuk terurai. (5) Proses penguraian yang memakan waktu lama inilah yang membuat plastik berbahaya bagi lingkungan kita.",Kalimat manakah yang tidak berkaitan erat dengan gagasan utama paragraf?,"(A) Kalimat (1).
(B) Kalimat (2).
(C) Kalimat (3).
(D) Kalimat (4).
(E) Kalimat (5).",(B) kalimat (2),penyataan yang tidak ada di teks,a22,468,376,1
li51,"Pura-pura Hamil, Wanita Selundupkan 200 Prosesor Intel dan iPhone
(1) Seorang wanita mengelabui petugas bea cukai dengan menyatakan dirinya sedang hamil. (2) Padahal, wanita tersebut berupaya menyelundupkan ratusan prosesor Intel dan iPhone dengan mengikatnya di perut, dibalut alat prostetik. (3) Insiden ini terjadi di China. Wanita itu ketahuan berbohong saat melewati pemeriksaan bea cukai di pelabuhan Gongpei di Zhuhai, China.
(4) Awalnya, wanita itu masuk dari Makau pada 25 November. (5) Namun saat melewati pemeriksaan, petugas bea cukai mencurigai postur tubuhnya yang dinilai tak normal. (6) Ketika ditanya, wanita itu berkata dirinya sedang hamil sekitar 5-6 bulan. (7) Namun petugas tak begitu saja percaya karena menurutnya perut wanita itu terlalu besar untuk usia kehamilan tersebut.
(8) Dalam skenario normal, agak kurang etis memang untuk mengamati penampilan wanita hamil. (9) Namun ketika petugas bea cukai memakai mesin inspeksi, wanita itu ketahuan tidak benar-benar sedang hamil. Ia justru menggunakan alat prostetik di tubuhnya, yaitu alat yang menyerupai anggota tubuh. (10) Dalam kasus ini, wanita itu memakai alat prostetik perut berbahan silikon untuk membalut dan menyembunyikan 202 prosesor Intel serta sembilan iPhone.",Pernyataan yang tidak berhubungan dengan bacaan di atas adalah ...,"(A) Sejumlah 202 prosesor Intel dan 9 iPhone disembunyikan wanita di dalam alat prostetik perut
(B) Penyelundupan prosesor Intel dan iPhone digagalkan oleh bea cukai Makau
(C) Petugas bea cukai tidak menggagalkan penyelundupan prosesor Intel dan iPhone
(D) Petugas bea cukai menggunakan alat prostetik perut
(E) Postur tubuh wanita tersebut normal untuk kehamilan usia 5-6 bulan",(B) Penyelundupan prosesor Intel dan iPhone digagalkan oleh bea cukai Makau,pernyataan yang tidak ada di teks,a23,552,435,1
li52,"Pura-pura Hamil, Wanita Selundupkan 200 Prosesor Intel dan iPhone
(1) Seorang wanita mengelabui petugas bea cukai dengan menyatakan dirinya sedang hamil. (2) Padahal, wanita tersebut berupaya menyelundupkan ratusan prosesor Intel dan iPhone dengan mengikatnya di perut, dibalut alat prostetik. (3) Insiden ini terjadi di China. Wanita itu ketahuan berbohong saat melewati pemeriksaan bea cukai di pelabuhan Gongpei di Zhuhai, China.
(4) Awalnya, wanita itu masuk dari Makau pada 25 November. (5) Namun saat melewati pemeriksaan, petugas bea cukai mencurigai postur tubuhnya yang dinilai tak normal. (6) Ketika ditanya, wanita itu berkata dirinya sedang hamil sekitar 5-6 bulan. (7) Namun petugas tak begitu saja percaya karena menurutnya perut wanita itu terlalu besar untuk usia kehamilan tersebut.
(8) Dalam skenario normal, agak kurang etis memang untuk mengamati penampilan wanita hamil. (9) Namun ketika petugas bea cukai memakai mesin inspeksi, wanita itu ketahuan tidak benar-benar sedang hamil. Ia justru menggunakan alat prostetik di tubuhnya, yaitu alat yang menyerupai anggota tubuh. (10) Dalam kasus ini, wanita itu memakai alat prostetik perut berbahan silikon untuk membalut dan menyembunyikan 202 prosesor Intel serta sembilan iPhone.",Kalimat yang bersifat non formal terdapat pada ...,"(A) Kalimat (5)
(B) Kalimat (6)
(C) Kalimat (7)
(D) Kalimat (8)
(E) Kalimat (9)",(D) Kalimat (8),kalimat non formal,a23,166,26,3
li53,"Pura-pura Hamil, Wanita Selundupkan 200 Prosesor Intel dan iPhone
(1) Seorang wanita mengelabui petugas bea cukai dengan menyatakan dirinya sedang hamil. (2) Padahal, wanita tersebut berupaya menyelundupkan ratusan prosesor Intel dan iPhone dengan mengikatnya di perut, dibalut alat prostetik. (3) Insiden ini terjadi di China. Wanita itu ketahuan berbohong saat melewati pemeriksaan bea cukai di pelabuhan Gongpei di Zhuhai, China.
(4) Awalnya, wanita itu masuk dari Makau pada 25 November. (5) Namun saat melewati pemeriksaan, petugas bea cukai mencurigai postur tubuhnya yang dinilai tak normal. (6) Ketika ditanya, wanita itu berkata dirinya sedang hamil sekitar 5-6 bulan. (7) Namun petugas tak begitu saja percaya karena menurutnya perut wanita itu terlalu besar untuk usia kehamilan tersebut.
(8) Dalam skenario normal, agak kurang etis memang untuk mengamati penampilan wanita hamil. (9) Namun ketika petugas bea cukai memakai mesin inspeksi, wanita itu ketahuan tidak benar-benar sedang hamil. Ia justru menggunakan alat prostetik di tubuhnya, yaitu alat yang menyerupai anggota tubuh. (10) Dalam kasus ini, wanita itu memakai alat prostetik perut berbahan silikon untuk membalut dan menyembunyikan 202 prosesor Intel serta sembilan iPhone.",Inti bacaan di atas adalah ...,"(A) Penggagalan upaya penyelundupan prosesor Intel dan iPhone oleh wanita yang berpura-pura hamil
(B) Penyelidikan atas kasus penyelundupan prosesor Intel dan iPhone
(C) Penggunaan mesin inspeksi untuk menggagalkan penyelundupan prosesor Intel dan iPhone
(D) Petugas bea cukai bertugas menggagalkan penyelundupan
(E) Wanita yang menggunakan alat prostetik untuk menyelundupkan prosesor Intel dan iPhone",(A) Penggagalan upaya penyelundupan prosesor Intel dan iPhone oleh wanita yang berpura-pura hamil,inti bacaan,a23,376,19,3
li54,"Pentingnya Digitalisasi di Sektor Pelayaran RI
(1) Sektor digitalisasi perlu diadaptasi oleh semua sektor demi menjaga kinerja dan kelangsungan usaha. (2) Hal itu termasuk yang dilakukan pemerintah di sektor kelautan dan pelayaran. (3) Direktur Jenderal Perhubungan Laut Kementerian Perhubungan Arif Toha menjelaskan, dengan digitalisasi, pelayanan terhadap kapal mulai dari masuk pelabuhan, sandar, bongkar muat dan keluar dari pelabuhan dapat dengan mudah diproses dan diawasi. (4) Digitalisasi merupakan cara paling efektif untuk meningkatkan pelayanan, menjawab tantangan bisnis maritim secara global, mendukung kelestarian lingkungan melalui kegiatan operasional yang bersih dan efisien.
(5) Hal tersebut disampaikan Direktur Jenderal Perhubungan Laut, Arif Toha saat membuka Rapat Koordinasi Teknis (Rakornis) Bidang Lalu Lintas dan Angkutan Laut Tahun 2022 yang mengusung tema ""Layanan Digital Hadapi Tantangan Global"", di Hotel Grand Mercure Kemayoran, Rabu, dalam keterangannya ditulis Kamis (8/12/2022). (6) Dia mengatakan, digitalisasi juga tak terlepas dengan aspek lain yang tak kalah penting di sektor bisnis pelayaran. (7) Sebutnya, digitalisasi perlu didukung dengan hal mengenai tarif petikemas, standar layanan penumpang, pengelolaan kapal milik negara, kebijakan operasional kapal pesiar domestik, hingga kegiatan bongkar muat di pelabuhan.","Berdasarkan teks tersebut, kalimat
manakah yang merupakan solusi
meningkatkan pelayanan sektor kelautan
...","(A) (1)
(B) (2)
(C) (3)
(D) (4)
(E) (5)",(D) (4),kalimat solusi,a24,432,419,1
li55,"Pentingnya Digitalisasi di Sektor Pelayaran RI
(1) Sektor digitalisasi perlu diadaptasi oleh semua sektor demi menjaga kinerja dan kelangsungan usaha. (2) Hal itu termasuk yang dilakukan pemerintah di sektor kelautan dan pelayaran. (3) Direktur Jenderal Perhubungan Laut Kementerian Perhubungan Arif Toha menjelaskan, dengan digitalisasi, pelayanan terhadap kapal mulai dari masuk pelabuhan, sandar, bongkar muat dan keluar dari pelabuhan dapat dengan mudah diproses dan diawasi. (4) Digitalisasi merupakan cara paling efektif untuk meningkatkan pelayanan, menjawab tantangan bisnis maritim secara global, mendukung kelestarian lingkungan melalui kegiatan operasional yang bersih dan efisien.
(5) Hal tersebut disampaikan Direktur Jenderal Perhubungan Laut, Arif Toha saat membuka Rapat Koordinasi Teknis (Rakornis) Bidang Lalu Lintas dan Angkutan Laut Tahun 2022 yang mengusung tema ""Layanan Digital Hadapi Tantangan Global"", di Hotel Grand Mercure Kemayoran, Rabu, dalam keterangannya ditulis Kamis (8/12/2022). (6) Dia mengatakan, digitalisasi juga tak terlepas dengan aspek lain yang tak kalah penting di sektor bisnis pelayaran. (7) Sebutnya, digitalisasi perlu didukung dengan hal mengenai tarif petikemas, standar layanan penumpang, pengelolaan kapal milik negara, kebijakan operasional kapal pesiar domestik, hingga kegiatan bongkar muat di pelabuhan.","Menurut bacaan, aspek-aspek pendukung digitalisasi pelayaran antara lain ...","(A) Pengaturan tarif petikemas, standar layanan penumpang, pengelolaan kapal milik negara
(B) Adaptasi sektor digital untuk menjaga kinerja dan kelangsungan usaha
(C) Digitalisasi terhadap kapal dan pelayaran
(D) Menjawab tantangan bisnis maritim secara global
(E) Mendukung kegiatan operasional yang bersih dan efisien","(A) Pengaturan tarif petikemas, standar layanan penumpang, pengelolaan kapal milik negara",kalimat pendukung,a24,794,287,3
li56,"Korupsi Memicu Parahnya Emisi Karbon di Asia, termasuk Indonesia
Hasil sebuah penelitian baru mengungkapkan bahwa korupsi yang meluas telah menghalangi negara-negara Asia untuk secara efektif menerapkan langkah-langkah untuk mengurangi emisi karbon dioksida (CO2), zat yang diketahui berkontribusi terhadap pemanasan global. Hal ini juga termasuk terjadi di Indonesia.
Menurut Center for Global Development, sebuah lembaga think tank yang berbasis di London dan Washington, negara-negara berkembang kini bertanggung jawab atas 63% emisi karbon tahunan. Industri, kekuasaan, dan kekayaan, yang telah lama dimonopoli oleh segelintir negara maju, kini berkembang pesat di negara-negara berkembang, kata mereka. 
Peningkatan emisi karbon merupakan konsekuensi dari pertumbuhan ekonomi di negara-negara berkembang di Asia yang juga tampaknya memiliki risiko yang lebih besar dibandingkan wilayah lain dari dampak perubahan iklim, karena alasan sosial, geografis, dan ekonomi, kata para peneliti.
Dalam studi tersebut, para peneliti menunjukkan bahwa sehubungan dengan pengurangan emisi karbon, korupsi merupakan faktor yang memprihatinkan. Jika korupsi meningkat 1%, emisi karbon juga akan meningkat 0,19%, kata studi tersebut. Laporan peneliti ini telah diterbitkan dalam jurnal Utilities Policy edisi Desember 2022. Penelitian ini menilai data antara tahun 1960 dan 2020 dari 47 negara di Asia termasuk Indonesia, Bangladesh, Kamboja, India, Malaysia, Maladewa, Myanmar, dan Nepal.","Menurut bacaan, bagaimana hubungan antara korupsi dengan peningkatan emisi karbon ...","(A) Laporan penelitian ini  memberikan gambaran bahwa korupsi bertanggung jawab atas 63% emisi karbon
(B) Korupsi memberikan dampak pada perubahan iklim karena alasan sosial, geografis, dan ekonomi
(C) peningkatan korupsi berbanding lurus dengan peningkatan emisi karbon
(D) peningkatan emisi karbon tidak bisa dilepaskan dari pertumbuhan ekonomi
(E) korupsi menghalangi negara-negara di dunia mengurangi emisi karbon",(C) peningkatan korupsi berbanding lurus dengan peningkatan emisi karbon,penyataan yang ada di teks,a25,1,0,3
li57,"Korupsi Memicu Parahnya Emisi Karbon di Asia, termasuk Indonesia
Hasil sebuah penelitian baru mengungkapkan bahwa korupsi yang meluas telah menghalangi negara-negara Asia untuk secara efektif menerapkan langkah-langkah untuk mengurangi emisi karbon dioksida (CO2), zat yang diketahui berkontribusi terhadap pemanasan global. Hal ini juga termasuk terjadi di Indonesia.
Menurut Center for Global Development, sebuah lembaga think tank yang berbasis di London dan Washington, negara-negara berkembang kini bertanggung jawab atas 63% emisi karbon tahunan. Industri, kekuasaan, dan kekayaan, yang telah lama dimonopoli oleh segelintir negara maju, kini berkembang pesat di negara-negara berkembang, kata mereka. 
Peningkatan emisi karbon merupakan konsekuensi dari pertumbuhan ekonomi di negara-negara berkembang di Asia yang juga tampaknya memiliki risiko yang lebih besar dibandingkan wilayah lain dari dampak perubahan iklim, karena alasan sosial, geografis, dan ekonomi, kata para peneliti.
Dalam studi tersebut, para peneliti menunjukkan bahwa sehubungan dengan pengurangan emisi karbon, korupsi merupakan faktor yang memprihatinkan. Jika korupsi meningkat 1%, emisi karbon juga akan meningkat 0,19%, kata studi tersebut. Laporan peneliti ini telah diterbitkan dalam jurnal Utilities Policy edisi Desember 2022. Penelitian ini menilai data antara tahun 1960 dan 2020 dari 47 negara di Asia termasuk Indonesia, Bangladesh, Kamboja, India, Malaysia, Maladewa, Myanmar, dan Nepal.",Simpulan yang tepat bacaan di atas adalah...,"(A) Korupsi menyulitkan negara-negara berkembang mengurangi emisi karbon
(B) Karbon dioksida berkontribusi terhadap pemanasan global.
(C) Laporan penelitian tersebut menyatakan data Indonesia, Bangladesh, Kamboja, India, Malaysia, Maladewa, Myanmar, dan Nepal
(D) jurnal Utilities Policy edisi Desember 2022 melaporkan emisi karbon dimonopoli sedikit negara maju
(E) Negara maju memiliki risiko yang lebih besar dibandingkan wilayah lain dari dampak perubahan iklim",(A) Korupsi menyulitkan negara-negara berkembang mengurangi emisi karbon,kesimpulan,a25,484,191,3
li58,"Korupsi Memicu Parahnya Emisi Karbon di Asia, termasuk Indonesia
Hasil sebuah penelitian baru mengungkapkan bahwa korupsi yang meluas telah menghalangi negara-negara Asia untuk secara efektif menerapkan langkah-langkah untuk mengurangi emisi karbon dioksida (CO2), zat yang diketahui berkontribusi terhadap pemanasan global. Hal ini juga termasuk terjadi di Indonesia.
Menurut Center for Global Development, sebuah lembaga think tank yang berbasis di London dan Washington, negara-negara berkembang kini bertanggung jawab atas 63% emisi karbon tahunan. Industri, kekuasaan, dan kekayaan, yang telah lama dimonopoli oleh segelintir negara maju, kini berkembang pesat di negara-negara berkembang, kata mereka. 
Peningkatan emisi karbon merupakan konsekuensi dari pertumbuhan ekonomi di negara-negara berkembang di Asia yang juga tampaknya memiliki risiko yang lebih besar dibandingkan wilayah lain dari dampak perubahan iklim, karena alasan sosial, geografis, dan ekonomi, kata para peneliti.
Dalam studi tersebut, para peneliti menunjukkan bahwa sehubungan dengan pengurangan emisi karbon, korupsi merupakan faktor yang memprihatinkan. Jika korupsi meningkat 1%, emisi karbon juga akan meningkat 0,19%, kata studi tersebut. Laporan peneliti ini telah diterbitkan dalam jurnal Utilities Policy edisi Desember 2022. Penelitian ini menilai data antara tahun 1960 dan 2020 dari 47 negara di Asia termasuk Indonesia, Bangladesh, Kamboja, India, Malaysia, Maladewa, Myanmar, dan Nepal.",Kata emisi dalam bacaan adalah ....,"(A) Bahan bakar yang dialirkan ke udara
(B) Pemancaran cahaya, panas, atau elektron
(C) Pembakaran udara yang tidak mengakibatkan resiko lingkungan
(D) Pembakaran yang terjadi di dalam ruang hampa
(E) Zat pencemar udara yang dihasilkan dari kegiatan manusia",(E) Zat pencemar udara yang dihasilkan dari kegiatan manusia,makna kata,a25,569,43,3
li59,"Internet 5G Vs 4G di Indonesia, Segini Beda Kecepatannya 
Jaringan internet generasi kelima atau 5G di Indonesia hadir sejak pertengahan 2021 lalu. Meski penetrasinya masih rendah, operator seluler di Tanah Air kian memperluas cakupan jaringan 5G ini. 5G digadang sebagai jaringan internet berkecepatan tinggi untuk masa depan. Pemanfaatan 5G tidak sekadar ""internetan"", tetapi juga digunakan di beragam sektor, seperti misalnya mobil otonom (autonomous).
""Riset terbaru OpenSignal menunjukkan bahwa di Indonesia, 4G masih memiliki keunggulan dibanding WiFi, baik WiFi publik maupun swasta. Namun, 5G memberikan pengalaman yang jauh lebih baik dibanding 4G dan WiFi,"" kata Hardik Khatri, analis OpenSignal dikutip KompasTekno dari situs resmi OpenSignal, Rabu (7/12/2022). Jika dibandingkan dengan 4G, persebaran 5G di Indonesia masih kecil. Namun, kecepatannya jauh lebih tinggi dibandingkan 4G.
Menurut lembaga riset Opensignal, kecepatan unduh (download) rata-rata jaringan 5G di Indonesia mencapai 54,6 Mbps, tiga kali lebih cepat dibanding 4G. Pasalnya, rata-rata kecepatan unduh yang ditawarkan 4G di Indonesia adalah 17 Mbps, sementara WiFi adalah 14,6 Mbps.
Angka tersebut berasal dari data yang dihimpun pada 1 Agustus - 29 Oktober 2022 di Indonesia. Laporan OpenSignal menunjukkan jaringan 5G unggul jauh dalam kecepatan unggah (upload) dibanding 4G maupun WiFi. Rata-rata kecepatan upload 5G adalah 19,6 Mbps. Angka ini 2,5 kali lebih cepat dari 4G dan 3,1 kali lebih cepat dibanding WiFi. Kecepatan upload rata-rata 4G di Indonesia adalah 7,7 Mbps, sementara kecepatan upload melalui jaringan WiFi rata-rata 6,3 Mbps.",Berdasarkan informasi teks tersebut diketahui bahwa ...,"(A) Cakupan internet 5G lebih luas dibandingkan 4G
(B) Teknologi 5G dapat dimanfaatkan untuk teknologi kendaraan nirawak
(C) Jaringan 5G memberikan kecepatan rata-rata unduh sekitar 17Mbps
(D) Data kecepatan unduh dan unggah didapatkan pada pertengahan 2021 lalu
(E) Perbandingan kecepatan 5G dengan 4G tidak signifikan",(B) Teknologi 5G dapat dimanfaatkan untuk teknologi kendaraan nirawak,pernyataan yang ada di teks,a26,743,689,1
